timestamp,temperature,dewpoint_temperature,wind_speed,mean_sea_level_pressure,relative_humidity,surface_solar_radiation,surface_thermal_radiation,total_cloud_cover
2011-12-09T10:00:00Z,21.45,15.82,3.39,100895.46,0.7,7.71,372.34,1
2011-12-09T11:00:00Z,21.39,16.3,3.42,100894.77,0.73,0,372.81,0.99
2011-12-09T12:00:00Z,19.84,16.25,3.28,100869.1,0.8,0,354.15,0.99
2011-12-09T13:00:00Z,19.38,15.89,3.05,100849.7,0.8,0,350.08,1
2011-12-09T14:00:00Z,18.93,15.68,2.67,100783.62,0.81,0,348.48,1
2011-12-09T15:00:00Z,17.81,15.3,2.19,100728.37,0.85,0,345.76,1
2011-12-09T16:00:00Z,17.6,15.29,1.86,100676.2,0.86,0,347.44,1
2011-12-09T17:00:00Z,17.63,15.07,1.86,100622.91,0.85,0,344.46,1
2011-12-09T18:00:00Z,17.59,14.53,2.36,100630.29,0.82,0,349.97,1
2011-12-09T19:00:00Z,18.17,13.76,3.13,100649.91,0.75,0.17,357.04,1
2011-12-09T20:00:00Z,18.89,13.42,3.73,100666.38,0.71,45.6,360.28,1
2011-12-09T21:00:00Z,18.79,13.43,3.98,100690.28,0.71,141.55,360.38,1
2011-12-09T22:00:00Z,22.32,14.86,4.99,100686.27,0.63,352.01,356.02,0.67
2011-12-09T23:00:00Z,22.56,14.95,5.73,100672.01,0.62,582.55,355.44,0.55
2011-12-10T00:00:00Z,24.59,15.51,6.19,100619.45,0.57,785.2,358.9,0.57
2011-12-10T01:00:00Z,25.35,15.86,6.37,100587.56,0.56,904.16,361.38,0.77
2011-12-10T02:00:00Z,25.83,15.92,6.42,100529.63,0.54,1009.87,362,0.71
2011-12-10T03:00:00Z,26.03,15.8,6.16,100476.98,0.53,967.4,371.33,0.86
2011-12-10T04:00:00Z,25.48,15.28,5.24,100350.77,0.53,789.05,385.74,0.98
2011-12-10T05:00:00Z,23.58,17.25,4.85,100293.29,0.68,651.04,374.4,0.99
2011-12-10T06:00:00Z,21.67,17.74,3.3,100263.54,0.78,383.13,385.45,1
2011-12-10T07:00:00Z,22.42,17.45,2,100274,0.73,321.38,381.66,0.99
2011-12-10T08:00:00Z,22.23,17.45,0.85,100323.33,0.74,132.24,385.07,0.98
2011-12-10T09:00:00Z,21.55,17.73,1.07,100342.8,0.79,50.47,378.14,0.99
2011-12-10T10:00:00Z,18.9,17.12,2.03,100378.09,0.89,6.67,376.56,0.92
2011-12-10T11:00:00Z,18.8,17.2,1.27,100406.65,0.9,0,374.44,0.97
2011-12-10T12:00:00Z,17.91,17.19,1.63,100425.72,0.96,0,364.15,0.99
2011-12-10T13:00:00Z,17.69,17.06,2.39,100441.21,0.96,0,366.16,0.99
2011-12-10T14:00:00Z,17.38,16.79,2.14,100444.51,0.96,0,374.43,0.98
2011-12-10T15:00:00Z,16.79,16.21,2.3,100458.07,0.96,0,386.54,1
2011-12-10T16:00:00Z,16.89,16.2,2.91,100414.78,0.96,0,383.01,1
2011-12-10T17:00:00Z,16.99,16.33,3.96,100414.6,0.96,0,390.51,1
2011-12-10T18:00:00Z,16,15.17,5.24,100453.87,0.95,0,393.33,1
2011-12-10T19:00:00Z,15.83,15.1,6.09,100544.93,0.95,0.06,390.82,1
2011-12-10T20:00:00Z,15.38,14.28,6.05,100644.76,0.93,18.91,383.7,1
2011-12-10T21:00:00Z,15.07,13.38,5.74,100731.63,0.9,39.31,378.08,0.99
2011-12-10T22:00:00Z,15.1,11.44,5.62,100830.17,0.79,158.07,369.46,1
2011-12-10T23:00:00Z,14.88,10.86,5.15,100890.15,0.77,184.76,367.08,1
2011-12-11T00:00:00Z,16.07,10.04,4.76,100853.69,0.67,406.28,354.74,1
2011-12-11T01:00:00Z,16.5,9.45,4.88,100864.06,0.63,398,368.33,0.93
2011-12-11T02:00:00Z,17,9.83,5.19,100829.49,0.63,702.3,358.22,0.99
2011-12-11T03:00:00Z,17.7,9.88,5.33,100801.18,0.6,678.04,364.12,0.98
2011-12-11T04:00:00Z,17.59,10.15,5.44,100788.78,0.62,737.4,362.79,0.94
2011-12-11T05:00:00Z,17.2,10.36,5.54,100745.28,0.64,529.82,361.6,0.93
2011-12-11T06:00:00Z,16.3,9.62,5.74,100791.13,0.65,491.77,345.7,0.99
2011-12-11T07:00:00Z,16.41,9.33,5.77,100764.81,0.63,355.95,346.36,0.81
2011-12-11T08:00:00Z,16.17,8.91,5.81,100827.56,0.62,294.41,314.5,0.33
2011-12-11T09:00:00Z,16.26,8.63,5.59,100893.02,0.61,125.31,307.18,0.22
2011-12-11T10:00:00Z,13.3,7.76,4.56,100944.97,0.69,10.45,293.83,0.55
2011-12-11T11:00:00Z,13.27,7.66,3.93,100991.2,0.69,0,295.42,0.44
2011-12-11T12:00:00Z,12,7.54,3.26,101026.77,0.74,0,305.49,0.58
2011-12-11T13:00:00Z,11.87,7.52,2.73,101051.35,0.75,0,300.98,0.5
2011-12-11T14:00:00Z,12.15,7.68,2.46,101015.72,0.74,0,327.26,0.87
2011-12-11T15:00:00Z,11.73,7.01,2.13,100976.62,0.73,0,324.11,0.89
2011-12-11T16:00:00Z,11.7,6.89,1.92,100961.75,0.72,0,326.99,0.9
2011-12-11T17:00:00Z,11.76,6.8,1.9,100929.59,0.72,0,334.53,0.83
2011-12-11T18:00:00Z,11.31,7.02,1.85,100930.73,0.75,0,326.01,0.77
2011-12-11T19:00:00Z,11.17,7.17,1.81,100950.86,0.76,0.11,321.26,0.81
2011-12-11T20:00:00Z,11.68,7.23,2.1,100996.67,0.74,53.53,321.48,0.81
2011-12-11T21:00:00Z,11.73,7.05,3.12,100985.53,0.73,190.19,314.64,0.8
2011-12-11T22:00:00Z,14.53,7.44,3.39,101049.53,0.62,326.27,329.61,0.94
2011-12-11T23:00:00Z,14.35,7.66,3.29,101077.75,0.64,445.61,342.43,0.94
2011-12-12T00:00:00Z,15.72,7.74,3.41,101059.5,0.59,534.49,348.53,0.93
2011-12-12T01:00:00Z,16.51,7.71,3.51,101051.03,0.56,580.92,346.51,0.89
2011-12-12T02:00:00Z,16.77,7.99,3.48,101056.19,0.56,798.89,353.47,0.89
2011-12-12T03:00:00Z,17.24,8.24,3.45,101037.37,0.55,744.21,348.7,0.9
2011-12-12T04:00:00Z,17.39,8.41,3.43,101006.62,0.56,776.15,357.3,0.86
2011-12-12T05:00:00Z,17.42,8.35,3.42,100993.26,0.55,704.76,353.91,0.89
2011-12-12T06:00:00Z,16.97,8.45,3.35,100995.47,0.57,468.67,355.82,0.8
2011-12-12T07:00:00Z,16.9,8.24,3.39,101011.52,0.57,363.77,351.45,0.92
2011-12-12T08:00:00Z,16.98,8.47,3.06,101017.13,0.57,239.18,342.38,0.81
2011-12-12T09:00:00Z,17.09,8.89,2.7,101078.12,0.58,106.73,338.97,0.46
2011-12-12T10:00:00Z,14.92,9.68,2.88,101117.92,0.71,10.54,322.71,0.38
2011-12-12T11:00:00Z,14.79,10.3,2.81,101178.16,0.74,0,312.17,0.66
2011-12-12T12:00:00Z,13.87,11.05,3.29,101167.12,0.83,0,321.25,0.68
2011-12-12T13:00:00Z,13.71,11.31,4.01,101206.76,0.85,0,323.52,0.73
2011-12-12T14:00:00Z,13.86,11.42,4.89,101191.5,0.85,0,340.44,0.9
2011-12-12T15:00:00Z,13.44,10.85,5.31,101198.59,0.84,0,331.15,1
2011-12-12T16:00:00Z,13.54,10.77,5.63,101177.54,0.83,0,343.81,0.83
2011-12-12T17:00:00Z,13.58,10.34,5.52,101180.43,0.81,0,354.03,0.92
2011-12-12T18:00:00Z,13.07,8.65,5.3,101212.44,0.75,0,349.66,0.93
2011-12-12T19:00:00Z,13.04,7.82,5.21,101281.65,0.71,0.09,337.05,0.88
2011-12-12T20:00:00Z,13,7.11,5.2,101365.89,0.67,23.38,350.01,0.88
2011-12-12T21:00:00Z,12.94,7.05,5.76,101432.04,0.67,117.81,340.02,0.98
2011-12-12T22:00:00Z,14.49,5.85,5.94,101491.75,0.56,218.32,346.26,0.94
2011-12-12T23:00:00Z,14.39,6.09,5.85,101550.79,0.57,242.72,348.35,0.97
2011-12-13T00:00:00Z,15.48,6.49,6,101587.68,0.55,435.31,349.41,0.98
2011-12-13T01:00:00Z,15.74,6.63,6.19,101598.16,0.55,439.02,350.55,0.93
2011-12-13T02:00:00Z,15.81,6.56,6.18,101590.14,0.54,634.28,338.4,0.88
2011-12-13T03:00:00Z,16.19,6.13,6.13,101578.39,0.51,698.47,337.95,0.78
2011-12-13T04:00:00Z,16.28,6.2,6.11,101596.52,0.51,782.66,331.15,0.73
2011-12-13T05:00:00Z,16.05,6.16,6.07,101599.7,0.52,686.44,329.62,0.76
2011-12-13T06:00:00Z,15.43,5.96,5.94,101618.7,0.53,602.93,335.05,0.7
2011-12-13T07:00:00Z,15.43,5.84,5.82,101624.5,0.53,464.84,307,0.57
2011-12-13T08:00:00Z,15.3,5.57,5.61,101677.71,0.52,318.73,294.98,0.54
2011-12-13T09:00:00Z,15.35,5.25,4.97,101709.19,0.51,116.25,301.75,0.72
2011-12-13T10:00:00Z,13.25,5.23,4.26,101743.75,0.58,10.59,313.04,0.86
2011-12-13T11:00:00Z,13.37,5.2,3.68,101778.9,0.58,0,315.97,0.9
2011-12-13T12:00:00Z,12.23,5.61,3.26,101796.15,0.64,0,322.1,0.89
2011-12-13T13:00:00Z,12.07,5.82,3.01,101803.09,0.66,0,313.67,0.79
2011-12-13T14:00:00Z,12.11,5.95,2.86,101782.85,0.66,0,324.07,0.82
2011-12-13T15:00:00Z,11.77,5.92,2.77,101775.32,0.67,0,328.33,0.81
2011-12-13T16:00:00Z,11.87,5.95,2.91,101783.41,0.67,0,335.19,0.8
2011-12-13T17:00:00Z,11.71,5.99,3.02,101773.36,0.68,0,325.37,0.82
2011-12-13T18:00:00Z,11.54,5.93,3.13,101814.79,0.68,0,319.09,0.78
2011-12-13T19:00:00Z,11.55,5.94,3.08,101824.29,0.68,0.11,325.98,0.65
2011-12-13T20:00:00Z,11.8,5.89,3.25,101864.03,0.67,54.73,316.18,0.53
2011-12-13T21:00:00Z,11.71,5.51,3.87,101864.29,0.66,216.34,312.36,0.67
2011-12-13T22:00:00Z,14.28,5.65,4.07,101898.64,0.56,397.47,310.91,0.86
2011-12-13T23:00:00Z,14.25,5.64,3.76,101937.6,0.56,520.82,317.19,0.89
2011-12-14T00:00:00Z,15.78,6.04,3.3,101877.99,0.52,693.71,329.25,0.92
2011-12-14T01:00:00Z,16.83,6.45,3.13,101907.05,0.5,886.33,323.01,0.9
2011-12-14T02:00:00Z,16.92,6.55,3.36,101893.14,0.5,937.52,326.1,0.9
2011-12-14T03:00:00Z,18.01,7.71,3.81,101853.19,0.51,967.61,323.22,0.9
2011-12-14T04:00:00Z,17.88,7.89,4.25,101805.41,0.52,970.62,314.27,0.79
2011-12-14T05:00:00Z,17.7,8.01,4.66,101768.87,0.53,853.63,321.65,0.66
2011-12-14T06:00:00Z,17.28,8.24,5.15,101760.26,0.55,738.02,306.81,0.29
2011-12-14T07:00:00Z,17.29,8.19,5.41,101756.78,0.55,566.75,298.98,0.02
2011-12-14T08:00:00Z,17.14,7.96,5.94,101792.67,0.55,360.98,294.33,0
2011-12-14T09:00:00Z,17.29,7.84,5.45,101855.31,0.54,151.88,292.45,0
2011-12-14T10:00:00Z,14.42,8.83,4.06,101880.94,0.69,14.28,291.01,0.01
2011-12-14T11:00:00Z,14.3,9.04,3.71,101936.15,0.71,0,290.13,0.06
2011-12-14T12:00:00Z,13.01,9.4,3.25,101921.02,0.79,0,291.16,0.06
2011-12-14T13:00:00Z,12.83,9.56,3.01,101935.15,0.81,0,289.77,0.12
2011-12-14T14:00:00Z,12.78,9.77,3.21,101909.78,0.82,0,294.73,0.13
2011-12-14T15:00:00Z,11.92,9.69,3.33,101845.55,0.86,0,290.88,0.04
2011-12-14T16:00:00Z,11.69,9.67,3.1,101766.41,0.87,0,288.38,0
2011-12-14T17:00:00Z,11.24,9.5,2.92,101745.41,0.89,0,285.05,0
2011-12-14T18:00:00Z,10.3,9.04,2.79,101733.28,0.92,0,283.53,0.02
2011-12-14T19:00:00Z,10.21,8.96,2.5,101755.4,0.92,0.17,283.36,0.02
2011-12-14T20:00:00Z,10.91,9.5,2.4,101818.72,0.91,71.46,285.74,0.02
2011-12-14T21:00:00Z,10.96,9.48,2.15,101838.86,0.91,234.19,301.75,0.08
2011-12-14T22:00:00Z,15.14,10.68,1.28,101886.07,0.75,435.07,310.87,0.14
2011-12-14T23:00:00Z,15.37,10.74,1.36,101870.63,0.74,637.34,308.48,0.24
2011-12-15T00:00:00Z,18.17,11.51,1.75,101839.31,0.65,847.46,302.2,0.22
2011-12-15T01:00:00Z,19.78,11.68,2.29,101834.98,0.59,981.66,308.46,0.03
2011-12-15T02:00:00Z,20.22,11.59,2.79,101795.4,0.58,1057.07,315.4,0.05
2011-12-15T03:00:00Z,21.14,12.04,3.23,101733.38,0.56,906.14,342.36,0.16
2011-12-15T04:00:00Z,20.82,12.33,3.86,101710.35,0.58,753.88,356.58,0.19
2011-12-15T05:00:00Z,20.93,12.62,4.76,101681.82,0.59,800.8,329.26,0.14
2011-12-15T06:00:00Z,20.3,12.71,5.05,101671.48,0.62,699.74,324.64,0.09
2011-12-15T07:00:00Z,20.4,12.69,5.04,101655.4,0.61,487.96,335.12,0.08
2011-12-15T08:00:00Z,20.44,12.95,4.65,101678.32,0.62,346.12,323.96,0.12
2011-12-15T09:00:00Z,20.54,13.14,3.95,101721.94,0.62,135.08,320.34,0.09
2011-12-15T10:00:00Z,17.15,13.84,3.59,101770.39,0.81,14.34,318.74,0.06
2011-12-15T11:00:00Z,17.1,13.74,2.94,101840.25,0.81,0,317.12,0.04
2011-12-15T12:00:00Z,15.61,13.1,2.5,101820.98,0.85,0,314.2,0.02
2011-12-15T13:00:00Z,15.24,12.59,2.12,101825.7,0.84,0,311.71,0.04
2011-12-15T14:00:00Z,14.67,12.02,1.86,101801.89,0.84,0,309.23,0.02
2011-12-15T15:00:00Z,13.32,11.4,1.87,101778.84,0.88,0,310.47,0.04
2011-12-15T16:00:00Z,13.29,11.49,2.02,101768.89,0.89,0,320.97,0.12
2011-12-15T17:00:00Z,13.15,11.52,2.16,101752.5,0.9,0,330.86,0.22
2011-12-15T18:00:00Z,12.79,11.46,2.14,101794.38,0.92,0,333.05,0.31
2011-12-15T19:00:00Z,12.63,11.42,1.9,101828.92,0.92,0.11,325.97,0.4
2011-12-15T20:00:00Z,12.9,11.75,1.47,101903.61,0.93,56.9,331.34,0.57
2011-12-15T21:00:00Z,12.68,11.82,1.08,101922.11,0.94,193.88,326.52,0.48
2011-12-15T22:00:00Z,16.58,13.04,0.22,101968.24,0.8,389,331.38,0.32
2011-12-15T23:00:00Z,17.13,13.29,0.29,101969.24,0.78,574.88,335.41,0.12
2011-12-16T00:00:00Z,20.55,14.31,0.41,101954.51,0.67,746.43,333.49,0.1
2011-12-16T01:00:00Z,22.06,14.38,0.54,101872.9,0.62,902.73,335.02,0.03
2011-12-16T02:00:00Z,22.8,14.65,1.27,101790.13,0.6,992.84,348.92,0.01
2011-12-16T03:00:00Z,24.67,15.05,2.02,101701.21,0.55,1027.74,354.67,0.07
2011-12-16T04:00:00Z,25.02,15.22,2.7,101635.51,0.54,964.47,350.24,0.08
2011-12-16T05:00:00Z,25.08,15.23,3.12,101586.38,0.54,724.32,366.33,0.15
2011-12-16T06:00:00Z,24.73,14.59,3.39,101553.52,0.53,593.56,369.25,0.12
2011-12-16T07:00:00Z,24.63,14.71,3.89,101569.15,0.54,482.27,357.03,0.09
2011-12-16T08:00:00Z,24.92,14.16,4.63,101590.52,0.51,316.92,350.62,0.04
2011-12-16T09:00:00Z,24.7,13.47,5.24,101627.63,0.5,147.68,338.67,0.11
2011-12-16T10:00:00Z,20.69,13.19,5.33,101682.46,0.62,15.01,334.03,0.06
2011-12-16T11:00:00Z,19.99,13.02,4.99,101742.78,0.64,0,327.53,0.04
2011-12-16T12:00:00Z,17.53,12.65,4.15,101740.99,0.73,0,323.82,0.04
2011-12-16T13:00:00Z,16.99,12.71,3.4,101760,0.76,0,323.71,0.01
2011-12-16T14:00:00Z,16.28,12.61,3.18,101759.79,0.79,0,314.48,0.01
2011-12-16T15:00:00Z,15.24,12.46,3.05,101719.59,0.83,0,313.34,0.05
2011-12-16T16:00:00Z,15.06,12.47,2.96,101713.79,0.85,0,312.41,0.48
2011-12-16T17:00:00Z,14.55,12.27,2.9,101704.12,0.86,0,313.46,0.8
2011-12-16T18:00:00Z,14.08,12.33,2.9,101725.09,0.89,0,314.75,0.97
2011-12-16T19:00:00Z,14.16,12.35,2.92,101752.56,0.89,0.09,324.03,0.99
2011-12-16T20:00:00Z,14.79,12.51,2.87,101799.51,0.86,57.63,325.35,0.97
2011-12-16T21:00:00Z,15.35,12.7,2.55,101841.08,0.84,219.2,327.7,0.94
2011-12-16T22:00:00Z,20.29,14.1,2.8,101832.88,0.68,397.04,335.2,0.99
2011-12-16T23:00:00Z,21.19,14.36,3.1,101793.18,0.65,560.81,343.89,0.99
2011-12-17T00:00:00Z,24.44,15.12,3.29,101729.03,0.56,704.15,352.03,0.98
2011-12-17T01:00:00Z,26.09,15.4,3.17,101661.92,0.52,852.86,361.66,0.98
2011-12-17T02:00:00Z,26.49,15.43,2.94,101596.13,0.51,916.68,365.19,0.97
2011-12-17T03:00:00Z,27.44,15.68,3.1,101500.39,0.49,964.57,371.91,0.99
2011-12-17T04:00:00Z,27.88,15.65,3.12,101410,0.47,895.98,378.46,0.96
2011-12-17T05:00:00Z,27.78,15.52,3,101349.29,0.47,645.61,378.56,0.99
2011-12-17T06:00:00Z,26.98,15.45,3.06,101281.4,0.49,637.88,378.78,1
2011-12-17T07:00:00Z,26.52,15.49,3.33,101267.35,0.51,315.31,388.31,0.99
2011-12-17T08:00:00Z,26.07,15.99,4.55,101241.44,0.54,230.16,379.11,0.96
2011-12-17T09:00:00Z,25.62,16.5,5.27,101286.58,0.57,97.49,381.96,0.92
2011-12-17T10:00:00Z,22.29,15.65,4.95,101304.87,0.66,13.59,365.27,0.98
2011-12-17T11:00:00Z,21.82,15.37,4.97,101353.6,0.67,0,364.68,1
2011-12-17T12:00:00Z,20.4,15.12,4.81,101275.91,0.72,0,361.1,1
2011-12-17T13:00:00Z,20.08,14.94,4.66,101236.63,0.72,0,352.47,1
2011-12-17T14:00:00Z,19.84,14.55,4.53,101250.13,0.72,0,357.9,1
2011-12-17T15:00:00Z,19.31,14.31,4.41,101168.64,0.73,0,362.97,1
2011-12-17T16:00:00Z,19.5,14.2,4.16,101080.34,0.71,0,365.61,1
2011-12-17T17:00:00Z,19.87,14.37,3.96,101042.71,0.71,0,367.32,1
2011-12-17T18:00:00Z,20.26,13.84,3.95,101005.67,0.67,0,370.54,1
2011-12-17T19:00:00Z,20.72,13.26,4.18,101075.37,0.62,0.06,377.41,1
2011-12-17T20:00:00Z,21.15,13.21,5.04,101116.41,0.61,16.58,378.81,1
2011-12-17T21:00:00Z,20.8,13.47,5.34,101145.54,0.63,66.56,377.98,1
2011-12-17T22:00:00Z,21.94,14.39,4.09,101037.11,0.62,162.4,376.75,1
2011-12-17T23:00:00Z,21.98,14.42,4.87,100937.3,0.62,306.19,373.32,1
2011-12-18T00:00:00Z,22.71,14.71,5.88,100872.11,0.61,401.08,378.86,1
2011-12-18T01:00:00Z,23.09,14.7,5.94,100842.63,0.59,424.7,375.36,0.94
2011-12-18T02:00:00Z,22.86,15.19,6.51,100841.06,0.62,569.33,382.42,0.79
2011-12-18T03:00:00Z,22.95,15.65,6.26,100733.75,0.63,786.74,377.95,0.7
2011-12-18T04:00:00Z,23.53,15.22,8.31,100625.16,0.6,629.55,387.28,0.73
2011-12-18T05:00:00Z,23.15,14.74,7.42,100576.08,0.59,365.77,403.16,0.84
2011-12-18T06:00:00Z,22.71,14.98,6.11,100527.61,0.62,358,393.77,0.85
2011-12-18T07:00:00Z,22.2,15.1,5.63,100510.64,0.64,270.27,393.42,0.97
2011-12-18T08:00:00Z,21.87,14.99,6.52,100455.09,0.65,108.57,401.61,0.9
2011-12-18T09:00:00Z,21.95,14.93,6.31,100465.97,0.64,74.1,395.2,0.59
2011-12-18T10:00:00Z,21.04,15.32,5.27,100505.71,0.7,11.52,369.04,0.84
2011-12-18T11:00:00Z,21.12,15.58,5.27,100583.41,0.71,0,379.61,0.8
2011-12-18T12:00:00Z,20.12,16.21,5.16,100501.8,0.78,0,381.46,0.73
2011-12-18T13:00:00Z,19.92,16.35,4.98,100509.54,0.8,0,386.09,0.76
2011-12-18T14:00:00Z,19.77,16.53,4.87,100531.85,0.82,0,385.07,0.99
2011-12-18T15:00:00Z,18.84,16.58,4.52,100509.76,0.87,0,391.46,0.98
2011-12-18T16:00:00Z,18.59,16.84,3.83,100466.87,0.9,0,402.49,0.8
2011-12-18T17:00:00Z,18.7,17.14,3.31,100446.42,0.91,0,401.5,0.64
2011-12-18T18:00:00Z,18.42,16.89,2.79,100500.64,0.91,0,379.38,0.5
2011-12-18T19:00:00Z,18.1,16.27,3.07,100576.87,0.89,0.06,374.9,0.44
2011-12-18T20:00:00Z,17.6,15.42,4.76,100642.6,0.87,41.49,370.72,0.26
2011-12-18T21:00:00Z,17.27,14.89,4.96,100717.93,0.86,165.5,355.42,0.43
2011-12-18T22:00:00Z,18.16,14.57,4.65,100725.79,0.8,357.96,352.52,0.38
2011-12-18T23:00:00Z,18.48,14.57,4.54,100730.96,0.78,556.7,342.79,0.28
2011-12-19T00:00:00Z,19.59,13.92,4.96,100754.15,0.7,678.14,341.84,0.48
2011-12-19T01:00:00Z,20.58,13.26,5,100801.36,0.63,778.04,356.52,0.8
2011-12-19T02:00:00Z,20.59,13.24,5.16,100783.19,0.63,687.02,372.39,0.96
2011-12-19T03:00:00Z,21.21,13.07,5.47,100812.2,0.6,641.12,371.24,0.84
2011-12-19T04:00:00Z,21.17,13.45,5.32,100833.91,0.61,585.32,371.34,0.79
2011-12-19T05:00:00Z,20.98,13.63,4.72,100835.44,0.63,624.53,367.27,0.75
2011-12-19T06:00:00Z,19.83,13.68,4.82,100875.43,0.68,440.01,364.56,0.79
2011-12-19T07:00:00Z,19.19,13.87,4.6,100933.32,0.71,235.16,384.8,0.99
2011-12-19T08:00:00Z,19.13,13.87,4.46,101016.16,0.72,153.85,382.25,0.92
2011-12-19T09:00:00Z,19.28,13.82,4.04,101105.48,0.71,73.02,373.03,0.64
2011-12-19T10:00:00Z,16.97,13.73,3.98,101179.2,0.81,9.33,360.28,0.5
2011-12-19T11:00:00Z,16.88,13.64,4.11,101250.73,0.81,0,344.71,0.37
2011-12-19T12:00:00Z,15.93,12.99,3.94,101325.26,0.83,0,343.51,0.42
2011-12-19T13:00:00Z,15.97,12.63,3.91,101353.7,0.81,0,344.45,0.34
2011-12-19T14:00:00Z,15.92,12.31,3.94,101361.71,0.79,0,339.45,0.45
2011-12-19T15:00:00Z,15.21,11.81,3.78,101365.97,0.8,0,340.93,0.48
2011-12-19T16:00:00Z,15.17,11.77,3.52,101346.8,0.8,0,333.07,0.49
2011-12-19T17:00:00Z,15.04,11.73,3.27,101366.2,0.81,0,327.47,0.74
2011-12-19T18:00:00Z,14.72,11.49,2.83,101418.15,0.81,0,327.14,0.78
2011-12-19T19:00:00Z,14.86,11.45,2.67,101478.71,0.8,0.06,344.61,0.75
2011-12-19T20:00:00Z,15.05,11.61,2.66,101547.74,0.8,45.86,342.28,0.72
2011-12-19T21:00:00Z,14.96,11.59,3.85,101616.14,0.8,183.32,325.77,0.88
2011-12-19T22:00:00Z,17.23,11.93,3.84,101710.56,0.71,355.32,343.25,0.86
2011-12-19T23:00:00Z,17.17,12.03,3.86,101677.91,0.72,468.61,357.29,0.84
2011-12-20T00:00:00Z,18.7,12.43,4.22,101749.91,0.67,598.8,354.52,0.87
2011-12-20T01:00:00Z,19.27,12.49,4.99,101753,0.65,579.88,357.45,1
2011-12-20T02:00:00Z,19.07,12.58,5.43,101782.69,0.66,705.98,367.91,0.96
2011-12-20T03:00:00Z,19.5,12.41,5.44,101768.85,0.64,735.56,354.84,0.94
2011-12-20T04:00:00Z,19.68,12.27,5.45,101740.44,0.62,852.74,339.99,0.86
2011-12-20T05:00:00Z,19.78,11.78,5.45,101701.66,0.6,863.82,332.24,0.8
2011-12-20T06:00:00Z,18.72,10.87,5.35,101727.21,0.6,714.44,322.99,0.91
2011-12-20T07:00:00Z,18.59,10.73,5.07,101730.26,0.6,561.03,308.75,0.98
2011-12-20T08:00:00Z,18.48,10.68,4.81,101747.85,0.6,329.42,308.1,0.97
2011-12-20T09:00:00Z,18.53,10.78,4.41,101811.86,0.61,126.57,309.44,0.82
2011-12-20T10:00:00Z,15.95,10.85,4.05,101847.74,0.72,15.22,310.76,0.9
2011-12-20T11:00:00Z,15.85,10.93,3.94,101850.67,0.73,0,303.33,0.96
2011-12-20T12:00:00Z,14.53,11.1,3.61,101856.82,0.8,0,299.96,0.96
2011-12-20T13:00:00Z,14.43,11.17,3.44,101865.94,0.81,0,300.96,0.95
2011-12-20T14:00:00Z,14.39,11.23,3.49,101866.27,0.81,0,305.09,0.86
2011-12-20T15:00:00Z,13.86,11.2,3.48,101821.71,0.84,0,302.42,0.86
2011-12-20T16:00:00Z,13.9,11.28,3.63,101765.08,0.84,0,300.52,0.79
2011-12-20T17:00:00Z,14.17,11.35,3.8,101719.82,0.83,0,322.79,0.65
2011-12-20T18:00:00Z,14.11,11.44,3.78,101714.01,0.84,0,315.53,0.34
2011-12-20T19:00:00Z,14.15,11.58,3.69,101763.3,0.85,0.04,322.03,0.34
2011-12-20T20:00:00Z,14.15,11.5,3.98,101786.08,0.84,56.17,311.23,0.46
2011-12-20T21:00:00Z,14.21,11.42,4.67,101823.22,0.83,200.86,332.71,0.64
2011-12-20T22:00:00Z,16.45,12.59,3.67,101855.98,0.78,291.63,347.59,0.99
2011-12-20T23:00:00Z,16.81,12.83,3.54,101841.96,0.77,360.2,378.19,0.98
2011-12-21T00:00:00Z,19.15,13.43,3.13,101795.74,0.69,525,378.84,0.98
2011-12-21T01:00:00Z,20.96,13.88,2.55,101749.83,0.64,643.87,364.11,0.99
2011-12-21T02:00:00Z,21.76,13.91,2.31,101694.07,0.61,739.89,369.69,0.99
2011-12-21T03:00:00Z,23.44,14.13,2.91,101633.14,0.56,781.72,370.89,0.92
2011-12-21T04:00:00Z,23.41,14.35,3.79,101584.38,0.57,704.76,374.32,0.79
2011-12-21T05:00:00Z,23.2,14.53,3.92,101579.96,0.58,531.49,382.77,0.66
2011-12-21T06:00:00Z,22.53,14.6,4.06,101524.68,0.61,348.68,389.01,0.47
2011-12-21T07:00:00Z,22.5,14.3,4.54,101525.86,0.6,444.92,361.39,0.5
2011-12-21T08:00:00Z,22.33,14.17,5.03,101536.12,0.6,314.44,357.35,0.43
2011-12-21T09:00:00Z,22,13.78,5.66,101611.7,0.6,146.51,345.53,0.27
2011-12-21T10:00:00Z,18.68,12.75,4.97,101643.59,0.68,17.2,334.84,0.19
2011-12-21T11:00:00Z,18.14,12.32,4.92,101657.93,0.69,0,334.92,0.11
2011-12-21T12:00:00Z,16.21,11.95,4.65,101691.74,0.76,0,320.81,0.04
2011-12-21T13:00:00Z,15.9,12.03,4.44,101704.81,0.78,0,320.6,0.05
2011-12-21T14:00:00Z,15.49,12.11,4.39,101692.91,0.8,0,314.04,0.05
2011-12-21T15:00:00Z,14.25,12.01,4.27,101670.23,0.86,0,307.31,0.04
2011-12-21T16:00:00Z,13.99,12.04,4.02,101618.47,0.88,0,303.67,0.03
2011-12-21T17:00:00Z,13.69,11.91,3.56,101597.09,0.89,0,300.83,0.01
