date,state,demand
2006-06-24T00:00:00Z,QLD,3910.60027
2006-06-24T00:30:00Z,QLD,3747.312616
2006-06-24T01:00:00Z,QLD,3511.575916
2006-06-24T01:30:00Z,QLD,3327.595286
2006-06-24T02:00:00Z,QLD,3167.670838
2006-06-24T02:30:00Z,QLD,3043.941632
2006-06-24T03:00:00Z,QLD,2993.99006
2006-06-24T03:30:00Z,QLD,2961.554256
2006-06-24T04:00:00Z,QLD,2991.745198
2006-06-24T04:30:00Z,QLD,2993.905348
2006-06-24T05:00:00Z,QLD,3089.03777
2006-06-24T05:30:00Z,QLD,3206.142598
2006-06-24T06:00:00Z,QLD,3382.37204
2006-06-24T06:30:00Z,QLD,3558.100196
2006-06-24T07:00:00Z,QLD,3856.585846
2006-06-24T07:30:00Z,QLD,4144.1136
2006-06-24T08:00:00Z,QLD,4389.998062
2006-06-24T08:30:00Z,QLD,4592.197268
2006-06-24T09:00:00Z,QLD,4687.207028
2006-06-24T09:30:00Z,QLD,4703.159486
2006-06-24T10:00:00Z,QLD,4669.87827
2006-06-24T10:30:00Z,QLD,4594.46565
2006-06-24T11:00:00Z,QLD,4498.924152
2006-06-24T11:30:00Z,QLD,4384.867078
2006-06-24T12:00:00Z,QLD,4310.105146
2006-06-24T12:30:00Z,QLD,4192.712188
2006-06-24T13:00:00Z,QLD,4120.627252
2006-06-24T13:30:00Z,QLD,4054.117724
2006-06-24T14:00:00Z,QLD,3998.057964
2006-06-24T14:30:00Z,QLD,3972.148396
2006-06-24T15:00:00Z,QLD,3995.18087
2006-06-24T15:30:00Z,QLD,4022.69993
2006-06-24T16:00:00Z,QLD,4130.04471
2006-06-24T16:30:00Z,QLD,4403.036148
2006-06-24T17:00:00Z,QLD,4788.943806
2006-06-24T17:30:00Z,QLD,5103.849316
2006-06-24T18:00:00Z,QLD,5080.618612
2006-06-24T18:30:00Z,QLD,4964.771648
2006-06-24T19:00:00Z,QLD,4809.250518
2006-06-24T19:30:00Z,QLD,4717.574144
2006-06-24T20:00:00Z,QLD,4543.943544
2006-06-24T20:30:00Z,QLD,4413.397096
2006-06-24T21:00:00Z,QLD,4361.462758
2006-06-24T21:30:00Z,QLD,4219.028642
2006-06-24T22:00:00Z,QLD,4109.780872
2006-06-24T22:30:00Z,QLD,4093.474514
2006-06-24T23:00:00Z,QLD,4065.005954
2006-06-24T23:30:00Z,QLD,3956.35551
2006-06-25T00:00:00Z,QLD,3790.845688
2006-06-25T00:30:00Z,QLD,3669.245376
2006-06-25T01:00:00Z,QLD,3452.442056
2006-06-25T01:30:00Z,QLD,3251.2076
2006-06-25T02:00:00Z,QLD,3095.146556
2006-06-25T02:30:00Z,QLD,2996.698676
2006-06-25T03:00:00Z,QLD,2951.089606
2006-06-25T03:30:00Z,QLD,2907.689778
2006-06-25T04:00:00Z,QLD,2941.407326
2006-06-25T04:30:00Z,QLD,2961.720164
2006-06-25T05:00:00Z,QLD,3023.484512
2006-06-25T05:30:00Z,QLD,3095.699394
2006-06-25T06:00:00Z,QLD,3184.942992
2006-06-25T06:30:00Z,QLD,3287.912398
2006-06-25T07:00:00Z,QLD,3523.27464
2006-06-25T07:30:00Z,QLD,3756.182042
2006-06-25T08:00:00Z,QLD,3973.469992
2006-06-25T08:30:00Z,QLD,4110.277714
2006-06-25T09:00:00Z,QLD,4203.336492
2006-06-25T09:30:00Z,QLD,4258.801184
2006-06-25T10:00:00Z,QLD,4274.839034
2006-06-25T10:30:00Z,QLD,4211.536682
2006-06-25T11:00:00Z,QLD,4175.49094
2006-06-25T11:30:00Z,QLD,4108.207378
2006-06-25T12:00:00Z,QLD,4048.049958
2006-06-25T12:30:00Z,QLD,3961.888116
2006-06-25T13:00:00Z,QLD,3916.207524
2006-06-25T13:30:00Z,QLD,3820.029886
2006-06-25T14:00:00Z,QLD,3814.686492
2006-06-25T14:30:00Z,QLD,3822.99256
2006-06-25T15:00:00Z,QLD,3855.098294
2006-06-25T15:30:00Z,QLD,3910.181232
2006-06-25T16:00:00Z,QLD,3997.184654
2006-06-25T16:30:00Z,QLD,4246.576276
2006-06-25T17:00:00Z,QLD,4702.366456
2006-06-25T17:30:00Z,QLD,5064.51876
2006-06-25T18:00:00Z,QLD,5113.643532
2006-06-25T18:30:00Z,QLD,5052.09408
2006-06-25T19:00:00Z,QLD,4888.278122
2006-06-25T19:30:00Z,QLD,4795.049098
2006-06-25T20:00:00Z,QLD,4652.072798
2006-06-25T20:30:00Z,QLD,4533.87483
2006-06-25T21:00:00Z,QLD,4478.258644
2006-06-25T21:30:00Z,QLD,4263.275204
2006-06-25T22:00:00Z,QLD,4132.122384
2006-06-25T22:30:00Z,QLD,4045.446422
2006-06-25T23:00:00Z,QLD,3980.302728
2006-06-25T23:30:00Z,QLD,3804.965756
2006-06-26T00:00:00Z,QLD,3646.777884
2006-06-26T00:30:00Z,QLD,3554.270222
2006-06-26T01:00:00Z,QLD,3407.79365
2006-06-26T01:30:00Z,QLD,3252.497136
2006-06-26T02:00:00Z,QLD,3120.111128
2006-06-26T02:30:00Z,QLD,3038.216082
2006-06-26T03:00:00Z,QLD,2969.783878
2006-06-26T03:30:00Z,QLD,2955.94368
2006-06-26T04:00:00Z,QLD,2977.866118
2006-06-26T04:30:00Z,QLD,3073.207388
2006-06-26T05:00:00Z,QLD,3292.728462
2006-06-26T05:30:00Z,QLD,3539.936618
2006-06-26T06:00:00Z,QLD,3993.898378
2006-06-26T06:30:00Z,QLD,4377.395076
2006-06-26T07:00:00Z,QLD,4758.562428
2006-06-26T07:30:00Z,QLD,4973.47598
2006-06-26T08:00:00Z,QLD,5067.790982
2006-06-26T08:30:00Z,QLD,5093.400184
2006-06-26T09:00:00Z,QLD,5072.633804
2006-06-26T09:30:00Z,QLD,5026.915568
2006-06-26T10:00:00Z,QLD,4988.343166
2006-06-26T10:30:00Z,QLD,4942.765674
2006-06-26T11:00:00Z,QLD,4898.344122
2006-06-26T11:30:00Z,QLD,4876.657406
2006-06-26T12:00:00Z,QLD,4807.312616
2006-06-26T12:30:00Z,QLD,4791.938214
2006-06-26T13:00:00Z,QLD,4757.630544
2006-06-26T13:30:00Z,QLD,4722.521914
2006-06-26T14:00:00Z,QLD,4727.454992
2006-06-26T14:30:00Z,QLD,4729.345738
2006-06-26T15:00:00Z,QLD,4739.104566
2006-06-26T15:30:00Z,QLD,4789.098724
2006-06-26T16:00:00Z,QLD,4886.501972
2006-06-26T16:30:00Z,QLD,5065.40726
2006-06-26T17:00:00Z,QLD,5405.310738
2006-06-26T17:30:00Z,QLD,5760.412816
2006-06-26T18:00:00Z,QLD,5739.685252
2006-06-26T18:30:00Z,QLD,5667.332674
2006-06-26T19:00:00Z,QLD,5519.96364
2006-06-26T19:30:00Z,QLD,5365.22909
2006-06-26T20:00:00Z,QLD,5244.385966
2006-06-26T20:30:00Z,QLD,5121.798266
2006-06-26T21:00:00Z,QLD,4961.257486
2006-06-26T21:30:00Z,QLD,4839.552162
2006-06-26T22:00:00Z,QLD,4667.356056
2006-06-26T22:30:00Z,QLD,4511.29621
2006-06-26T23:00:00Z,QLD,4427.232246
2006-06-26T23:30:00Z,QLD,4176.985346
2006-06-27T00:00:00Z,QLD,3981.85288
2006-06-27T00:30:00Z,QLD,3871.350406
2006-06-27T01:00:00Z,QLD,3725.939286
2006-06-27T01:30:00Z,QLD,3601.838638
2006-06-27T02:00:00Z,QLD,3454.53669
2006-06-27T02:30:00Z,QLD,3357.602668
2006-06-27T03:00:00Z,QLD,3186.437588
2006-06-27T03:30:00Z,QLD,3130.001792
2006-06-27T04:00:00Z,QLD,3166.60841
2006-06-27T04:30:00Z,QLD,3263.72713
2006-06-27T05:00:00Z,QLD,3443.628798
2006-06-27T05:30:00Z,QLD,3713.594366
2006-06-27T06:00:00Z,QLD,4137.634666
2006-06-27T06:30:00Z,QLD,4554.364878
2006-06-27T07:00:00Z,QLD,4973.244286
2006-06-27T07:30:00Z,QLD,5189.242526
2006-06-27T08:00:00Z,QLD,5261.859704
2006-06-27T08:30:00Z,QLD,5203.198596
2006-06-27T09:00:00Z,QLD,5172.192402
2006-06-27T09:30:00Z,QLD,5104.242862
2006-06-27T10:00:00Z,QLD,4983.720558
2006-06-27T10:30:00Z,QLD,4893.717442
2006-06-27T11:00:00Z,QLD,4829.524208
2006-06-27T11:30:00Z,QLD,4775.755294
2006-06-27T12:00:00Z,QLD,4729.493526
2006-06-27T12:30:00Z,QLD,4665.487112
2006-06-27T13:00:00Z,QLD,4663.053504
2006-06-27T13:30:00Z,QLD,4636.129158
2006-06-27T14:00:00Z,QLD,4628.26635
2006-06-27T14:30:00Z,QLD,4607.8783
2006-06-27T15:00:00Z,QLD,4610.50746
2006-06-27T15:30:00Z,QLD,4666.345126
2006-06-27T16:00:00Z,QLD,4729.510548
2006-06-27T16:30:00Z,QLD,4924.1506
2006-06-27T17:00:00Z,QLD,5214.228472
2006-06-27T17:30:00Z,QLD,5524.149802
2006-06-27T18:00:00Z,QLD,5557.480668
2006-06-27T18:30:00Z,QLD,5499.704374
2006-06-27T19:00:00Z,QLD,5585.02352
2006-06-27T19:30:00Z,QLD,5511.769702
2006-06-27T20:00:00Z,QLD,5404.415014
2006-06-27T20:30:00Z,QLD,5218.501354
2006-06-27T21:00:00Z,QLD,5073.96001
2006-06-27T21:30:00Z,QLD,4874.365474
2006-06-27T22:00:00Z,QLD,4690.667756
2006-06-27T22:30:00Z,QLD,4505.011486
2006-06-27T23:00:00Z,QLD,4354.190128
2006-06-27T23:30:00Z,QLD,4123.425148
2006-06-28T00:00:00Z,QLD,3919.786374
2006-06-28T00:30:00Z,QLD,3764.778716
2006-06-28T01:00:00Z,QLD,3542.961186
2006-06-28T01:30:00Z,QLD,3394.347894
2006-06-28T02:00:00Z,QLD,3257.367764
2006-06-28T02:30:00Z,QLD,3162.130242
2006-06-28T03:00:00Z,QLD,3116.369804
2006-06-28T03:30:00Z,QLD,3097.035624
2006-06-28T04:00:00Z,QLD,3157.9316
2006-06-28T04:30:00Z,QLD,3246.923124
2006-06-28T05:00:00Z,QLD,3455.195542
2006-06-28T05:30:00Z,QLD,3735.972472
2006-06-28T06:00:00Z,QLD,4202.185466
2006-06-28T06:30:00Z,QLD,4609.571964
2006-06-28T07:00:00Z,QLD,5061.30246
2006-06-28T07:30:00Z,QLD,5260.453454
2006-06-28T08:00:00Z,QLD,5293.012534
2006-06-28T08:30:00Z,QLD,5255.52842
2006-06-28T09:00:00Z,QLD,5177.98547
2006-06-28T09:30:00Z,QLD,5079.703872
2006-06-28T10:00:00Z,QLD,4938.556394
2006-06-28T10:30:00Z,QLD,4866.104886
2006-06-28T11:00:00Z,QLD,4751.84775
2006-06-28T11:30:00Z,QLD,4674.543698
2006-06-28T12:00:00Z,QLD,4623.282408
2006-06-28T12:30:00Z,QLD,4580.778952
2006-06-28T13:00:00Z,QLD,4585.632402
2006-06-28T13:30:00Z,QLD,4541.67701
2006-06-28T14:00:00Z,QLD,4517.936188
2006-06-28T14:30:00Z,QLD,4510.847512
2006-06-28T15:00:00Z,QLD,4515.31453
2006-06-28T15:30:00Z,QLD,4524.995422
2006-06-28T16:00:00Z,QLD,4599.77128
2006-06-28T16:30:00Z,QLD,4810.979656
2006-06-28T17:00:00Z,QLD,5222.114426
2006-06-28T17:30:00Z,QLD,5574.22182
2006-06-28T18:00:00Z,QLD,5604.45886
2006-06-28T18:30:00Z,QLD,5571.023728
2006-06-28T19:00:00Z,QLD,5439.698364
2006-06-28T19:30:00Z,QLD,5324.15611
2006-06-28T20:00:00Z,QLD,5186.337116
2006-06-28T20:30:00Z,QLD,5034.728846
2006-06-28T21:00:00Z,QLD,4905.558388
2006-06-28T21:30:00Z,QLD,4785.426528
2006-06-28T22:00:00Z,QLD,4630.640526
2006-06-28T22:30:00Z,QLD,4449.974142
2006-06-28T23:00:00Z,QLD,4281.929704
2006-06-28T23:30:00Z,QLD,4080.549548
2006-06-29T00:00:00Z,QLD,3869.114978
2006-06-29T00:30:00Z,QLD,3690.776268
2006-06-29T01:00:00Z,QLD,3479.239792
2006-06-29T01:30:00Z,QLD,3334.99822
2006-06-29T02:00:00Z,QLD,3200.530722
2006-06-29T02:30:00Z,QLD,3082.590256
2006-06-29T03:00:00Z,QLD,3007.346058
2006-06-29T03:30:00Z,QLD,2975.737204
2006-06-29T04:00:00Z,QLD,3032.887404
2006-06-29T04:30:00Z,QLD,3123.392636
2006-06-29T05:00:00Z,QLD,3328.908444
2006-06-29T05:30:00Z,QLD,3597.212934
2006-06-29T06:00:00Z,QLD,4028.508244
2006-06-29T06:30:00Z,QLD,4439.96661
2006-06-29T07:00:00Z,QLD,4827.371768
2006-06-29T07:30:00Z,QLD,5073.561962
2006-06-29T08:00:00Z,QLD,5139.428808
2006-06-29T08:30:00Z,QLD,5155.0715
2006-06-29T09:00:00Z,QLD,5172.22161
2006-06-29T09:30:00Z,QLD,5070.278514
2006-06-29T10:00:00Z,QLD,4953.726326
2006-06-29T10:30:00Z,QLD,4888.742528
2006-06-29T11:00:00Z,QLD,4834.805274
2006-06-29T11:30:00Z,QLD,4814.901584
2006-06-29T12:00:00Z,QLD,4725.747398
2006-06-29T12:30:00Z,QLD,4681.995072
2006-06-29T13:00:00Z,QLD,4660.156516
2006-06-29T13:30:00Z,QLD,4633.030942
2006-06-29T14:00:00Z,QLD,4650.091356
2006-06-29T14:30:00Z,QLD,4617.103008
2006-06-29T15:00:00Z,QLD,4616.341266
2006-06-29T15:30:00Z,QLD,4667.00811
2006-06-29T16:00:00Z,QLD,4760.493766
2006-06-29T16:30:00Z,QLD,4974.25657
2006-06-29T17:00:00Z,QLD,5322.848534
2006-06-29T17:30:00Z,QLD,5585.681342
2006-06-29T18:00:00Z,QLD,5647.19003
2006-06-29T18:30:00Z,QLD,5588.425464
2006-06-29T19:00:00Z,QLD,5452.98848
2006-06-29T19:30:00Z,QLD,5351.021442
2006-06-29T20:00:00Z,QLD,5170.082568
2006-06-29T20:30:00Z,QLD,4979.302992
2006-06-29T21:00:00Z,QLD,4785.9385
2006-06-29T21:30:00Z,QLD,4638.16066
2006-06-29T22:00:00Z,QLD,4508.08815
2006-06-29T22:30:00Z,QLD,4365.99692
2006-06-29T23:00:00Z,QLD,4239.274244
2006-06-29T23:30:00Z,QLD,4039.454922
2006-06-30T00:00:00Z,QLD,3849.30863
2006-06-30T00:30:00Z,QLD,3705.828484
2006-06-30T01:00:00Z,QLD,3488.558782
2006-06-30T01:30:00Z,QLD,3346.29258
2006-06-30T02:00:00Z,QLD,3158.484842
2006-06-30T02:30:00Z,QLD,3036.443098
2006-06-30T03:00:00Z,QLD,2998.89761
2006-06-30T03:30:00Z,QLD,2949.211092
2006-06-30T04:00:00Z,QLD,3000.789266
2006-06-30T04:30:00Z,QLD,3100.350946
2006-06-30T05:00:00Z,QLD,3307.295706
2006-06-30T05:30:00Z,QLD,3572.904944
2006-06-30T06:00:00Z,QLD,3970.20066
2006-06-30T06:30:00Z,QLD,4366.884028
2006-06-30T07:00:00Z,QLD,4701.70165
2006-06-30T07:30:00Z,QLD,4900.870288
2006-06-30T08:00:00Z,QLD,4979.33328
2006-06-30T08:30:00Z,QLD,4995.980578
2006-06-30T09:00:00Z,QLD,4958.921798
2006-06-30T09:30:00Z,QLD,4912.094926
2006-06-30T10:00:00Z,QLD,4846.44969
2006-06-30T10:30:00Z,QLD,4785.246844
2006-06-30T11:00:00Z,QLD,4714.40976
2006-06-30T11:30:00Z,QLD,4670.117814
2006-06-30T12:00:00Z,QLD,4619.319652
2006-06-30T12:30:00Z,QLD,4580.135976
2006-06-30T13:00:00Z,QLD,4561.895754
2006-06-30T13:30:00Z,QLD,4542.816442
2006-06-30T14:00:00Z,QLD,4493.409054
2006-06-30T14:30:00Z,QLD,4483.027236
2006-06-30T15:00:00Z,QLD,4487.548006
2006-06-30T15:30:00Z,QLD,4482.056886
2006-06-30T16:00:00Z,QLD,4534.46497
2006-06-30T16:30:00Z,QLD,4672.238
2006-06-30T17:00:00Z,QLD,4962.263986
2006-06-30T17:30:00Z,QLD,5204.283228
2006-06-30T18:00:00Z,QLD,5190.02221
2006-06-30T18:30:00Z,QLD,5115.839284
2006-06-30T19:00:00Z,QLD,5015.423544
2006-06-30T19:30:00Z,QLD,4908.068718
2006-06-30T20:00:00Z,QLD,4774.53679
2006-06-30T20:30:00Z,QLD,4639.318232
2006-06-30T21:00:00Z,QLD,4553.251276
2006-06-30T21:30:00Z,QLD,4479.69072
2006-06-30T22:00:00Z,QLD,4363.044152
2006-06-30T22:30:00Z,QLD,4298.208624
2006-06-30T23:00:00Z,QLD,4198.083758
2006-06-30T23:30:00Z,QLD,3989.812246
2006-07-01T00:00:00Z,QLD,3768.629392
2006-07-01T00:30:00Z,QLD,3611.269962
2006-07-01T01:00:00Z,QLD,3418.224502
2006-07-01T01:30:00Z,QLD,3249.28228
2006-07-01T02:00:00Z,QLD,3073.429856
2006-07-01T02:30:00Z,QLD,2992.025348
2006-07-01T03:00:00Z,QLD,2963.161034
2006-07-01T03:30:00Z,QLD,2939.440814
2006-07-01T04:00:00Z,QLD,2962.290714
2006-07-01T04:30:00Z,QLD,3003.001214
2006-07-01T05:00:00Z,QLD,3095.513526
2006-07-01T05:30:00Z,QLD,3213.584548
2006-07-01T06:00:00Z,QLD,3379.779908
2006-07-01T06:30:00Z,QLD,3550.198066
2006-07-01T07:00:00Z,QLD,3799.164236
2006-07-01T07:30:00Z,QLD,4043.614066
2006-07-01T08:00:00Z,QLD,4246.920692
2006-07-01T08:30:00Z,QLD,4348.911342
2006-07-01T09:00:00Z,QLD,4399.233504
2006-07-01T09:30:00Z,QLD,4384.360262
2006-07-01T10:00:00Z,QLD,4345.540154
2006-07-01T10:30:00Z,QLD,4272.13984
2006-07-01T11:00:00Z,QLD,4191.205928
2006-07-01T11:30:00Z,QLD,4094.32939
2006-07-01T12:00:00Z,QLD,4034.969908
2006-07-01T12:30:00Z,QLD,3931.2549
2006-07-01T13:00:00Z,QLD,3868.746394
2006-07-01T13:30:00Z,QLD,3808.684114
2006-07-01T14:00:00Z,QLD,3793.495252
2006-07-01T14:30:00Z,QLD,3822.005666
2006-07-01T15:00:00Z,QLD,3863.971478
2006-07-01T15:30:00Z,QLD,3903.237836
2006-07-01T16:00:00Z,QLD,3985.54589
2006-07-01T16:30:00Z,QLD,4208.954292
2006-07-01T17:00:00Z,QLD,4551.147434
2006-07-01T17:30:00Z,QLD,4941.21208
2006-07-01T18:00:00Z,QLD,4985.349956
2006-07-01T18:30:00Z,QLD,4899.540082
2006-07-01T19:00:00Z,QLD,4762.807424
2006-07-01T19:30:00Z,QLD,4679.975104
2006-07-01T20:00:00Z,QLD,4530.75931
2006-07-01T20:30:00Z,QLD,4430.37562
2006-07-01T21:00:00Z,QLD,4376.468166
2006-07-01T21:30:00Z,QLD,4263.59615
2006-07-01T22:00:00Z,QLD,4166.120896
2006-07-01T22:30:00Z,QLD,4148.96306
2006-07-01T23:00:00Z,QLD,4109.88838
2006-07-01T23:30:00Z,QLD,3947.495296
2006-07-02T00:00:00Z,QLD,3740.926974
2006-07-02T00:30:00Z,QLD,3609.647922
2006-07-02T01:00:00Z,QLD,3445.57897
2006-07-02T01:30:00Z,QLD,3284.685224
2006-07-02T02:00:00Z,QLD,3147.327436
2006-07-02T02:30:00Z,QLD,3052.362254
2006-07-02T03:00:00Z,QLD,3003.407926
2006-07-02T03:30:00Z,QLD,2958.804262
2006-07-02T04:00:00Z,QLD,2966.009258
2006-07-02T04:30:00Z,QLD,2955.179544
2006-07-02T05:00:00Z,QLD,3033.05925
2006-07-02T05:30:00Z,QLD,3115.518596
2006-07-02T06:00:00Z,QLD,3242.581792
2006-07-02T06:30:00Z,QLD,3354.819464
2006-07-02T07:00:00Z,QLD,3595.166992
2006-07-02T07:30:00Z,QLD,3870.541398
2006-07-02T08:00:00Z,QLD,4056.286932
2006-07-02T08:30:00Z,QLD,4215.466676
2006-07-02T09:00:00Z,QLD,4309.523306
2006-07-02T09:30:00Z,QLD,4376.831238
2006-07-02T10:00:00Z,QLD,4320.675188
2006-07-02T10:30:00Z,QLD,4169.122134
2006-07-02T11:00:00Z,QLD,4101.159094
2006-07-02T11:30:00Z,QLD,4023.339642
2006-07-02T12:00:00Z,QLD,3963.963844
2006-07-02T12:30:00Z,QLD,3902.355082
2006-07-02T13:00:00Z,QLD,3842.426686
2006-07-02T13:30:00Z,QLD,3791.68674
2006-07-02T14:00:00Z,QLD,3766.662672
2006-07-02T14:30:00Z,QLD,3743.404284
2006-07-02T15:00:00Z,QLD,3767.921928
2006-07-02T15:30:00Z,QLD,3832.272496
2006-07-02T16:00:00Z,QLD,3948.936256
2006-07-02T16:30:00Z,QLD,4179.842064
2006-07-02T17:00:00Z,QLD,4642.638142
2006-07-02T17:30:00Z,QLD,5092.13762
2006-07-02T18:00:00Z,QLD,5191.134656
2006-07-02T18:30:00Z,QLD,5137.14557
2006-07-02T19:00:00Z,QLD,4949.675582
2006-07-02T19:30:00Z,QLD,4870.835454
2006-07-02T20:00:00Z,QLD,4753.972942
2006-07-02T20:30:00Z,QLD,4625.001226
2006-07-02T21:00:00Z,QLD,4502.327672
2006-07-02T21:30:00Z,QLD,4311.7542
2006-07-02T22:00:00Z,QLD,4156.592356
2006-07-02T22:30:00Z,QLD,4064.079514
2006-07-02T23:00:00Z,QLD,4003.462036
2006-07-02T23:30:00Z,QLD,3820.437324
2006-07-03T00:00:00Z,QLD,3660.080934
2006-07-03T00:30:00Z,QLD,3532.664652
2006-07-03T01:00:00Z,QLD,3389.201554
2006-07-03T01:30:00Z,QLD,3237.929826
2006-07-03T02:00:00Z,QLD,3108.215102
2006-07-03T02:30:00Z,QLD,3055.686766
2006-07-03T03:00:00Z,QLD,3014.179264
2006-07-03T03:30:00Z,QLD,2985.457778
2006-07-03T04:00:00Z,QLD,3039.666994
2006-07-03T04:30:00Z,QLD,3137.558022
2006-07-03T05:00:00Z,QLD,3364.341912
2006-07-03T05:30:00Z,QLD,3629.974084
2006-07-03T06:00:00Z,QLD,4097.771776
2006-07-03T06:30:00Z,QLD,4486.295498
2006-07-03T07:00:00Z,QLD,4907.057526
2006-07-03T07:30:00Z,QLD,5120.941792
2006-07-03T08:00:00Z,QLD,5226.373376
2006-07-03T08:30:00Z,QLD,5193.73079
2006-07-03T09:00:00Z,QLD,5138.236364
2006-07-03T09:30:00Z,QLD,5064.769056
2006-07-03T10:00:00Z,QLD,4959.865866
2006-07-03T10:30:00Z,QLD,4850.569046
2006-07-03T11:00:00Z,QLD,4779.40183
2006-07-03T11:30:00Z,QLD,4757.3431
2006-07-03T12:00:00Z,QLD,4734.154568
2006-07-03T12:30:00Z,QLD,4670.61057
2006-07-03T13:00:00Z,QLD,4620.767336
2006-07-03T13:30:00Z,QLD,4587.837758
2006-07-03T14:00:00Z,QLD,4569.189356
2006-07-03T14:30:00Z,QLD,4565.45813
2006-07-03T15:00:00Z,QLD,4587.025106
2006-07-03T15:30:00Z,QLD,4656.067176
2006-07-03T16:00:00Z,QLD,4748.20734
2006-07-03T16:30:00Z,QLD,4952.22901
2006-07-03T17:00:00Z,QLD,5314.124904
2006-07-03T17:30:00Z,QLD,5701.379876
2006-07-03T18:00:00Z,QLD,5723.382556
2006-07-03T18:30:00Z,QLD,5641.389022
2006-07-03T19:00:00Z,QLD,5532.01435
2006-07-03T19:30:00Z,QLD,5363.769832
2006-07-03T20:00:00Z,QLD,5233.04651
2006-07-03T20:30:00Z,QLD,5164.701646
2006-07-03T21:00:00Z,QLD,5076.84128
2006-07-03T21:30:00Z,QLD,4847.403166
2006-07-03T22:00:00Z,QLD,4659.576766
2006-07-03T22:30:00Z,QLD,4500.461914
2006-07-03T23:00:00Z,QLD,4373.780268
2006-07-03T23:30:00Z,QLD,4145.135882
2006-07-04T00:00:00Z,QLD,3924.099854
2006-07-04T00:30:00Z,QLD,3763.523502
2006-07-04T01:00:00Z,QLD,3565.838792
2006-07-04T01:30:00Z,QLD,3411.010562
2006-07-04T02:00:00Z,QLD,3273.79699
2006-07-04T02:30:00Z,QLD,3159.48511
2006-07-04T03:00:00Z,QLD,3116.329254
2006-07-04T03:30:00Z,QLD,3112.442152
2006-07-04T04:00:00Z,QLD,3152.092286
2006-07-04T04:30:00Z,QLD,3262.335484
2006-07-04T05:00:00Z,QLD,3493.871558
2006-07-04T05:30:00Z,QLD,3781.684532
2006-07-04T06:00:00Z,QLD,4252.548474
2006-07-04T06:30:00Z,QLD,4682.319158
2006-07-04T07:00:00Z,QLD,5100.397214
2006-07-04T07:30:00Z,QLD,5302.571884
2006-07-04T08:00:00Z,QLD,5367.384514
2006-07-04T08:30:00Z,QLD,5296.644374
2006-07-04T09:00:00Z,QLD,5216.89813
2006-07-04T09:30:00Z,QLD,5113.142964
2006-07-04T10:00:00Z,QLD,4979.156464
2006-07-04T10:30:00Z,QLD,4830.783964
2006-07-04T11:00:00Z,QLD,4764.29841
2006-07-04T11:30:00Z,QLD,4711.19916
2006-07-04T12:00:00Z,QLD,4672.488288
2006-07-04T12:30:00Z,QLD,4624.080318
2006-07-04T13:00:00Z,QLD,4597.011362
2006-07-04T13:30:00Z,QLD,4574.412712
2006-07-04T14:00:00Z,QLD,4577.554382
2006-07-04T14:30:00Z,QLD,4545.465306
2006-07-04T15:00:00Z,QLD,4558.109956
2006-07-04T15:30:00Z,QLD,4595.2344
2006-07-04T16:00:00Z,QLD,4676.569876
2006-07-04T16:30:00Z,QLD,4848.626482
2006-07-04T17:00:00Z,QLD,5213.274146
2006-07-04T17:30:00Z,QLD,5594.97243
2006-07-04T18:00:00Z,QLD,5573.184502
2006-07-04T18:30:00Z,QLD,5537.175028
2006-07-04T19:00:00Z,QLD,5395.0204
2006-07-04T19:30:00Z,QLD,5296.450622
2006-07-04T20:00:00Z,QLD,5144.387876
2006-07-04T20:30:00Z,QLD,4979.177692
2006-07-04T21:00:00Z,QLD,4877.336602
2006-07-04T21:30:00Z,QLD,4694.697498
2006-07-04T22:00:00Z,QLD,4521.066412
2006-07-04T22:30:00Z,QLD,4340.04266
2006-07-04T23:00:00Z,QLD,4226.197058
2006-07-04T23:30:00Z,QLD,4010.813728
2006-07-05T00:00:00Z,QLD,3827.682416
2006-07-05T00:30:00Z,QLD,3660.496048
2006-07-05T01:00:00Z,QLD,3463.075664
2006-07-05T01:30:00Z,QLD,3327.647122
2006-07-05T02:00:00Z,QLD,3196.048734
2006-07-05T02:30:00Z,QLD,3106.613004
2006-07-05T03:00:00Z,QLD,3056.50672
2006-07-05T03:30:00Z,QLD,3033.960726
2006-07-05T04:00:00Z,QLD,3048.555532
2006-07-05T04:30:00Z,QLD,3133.76556
2006-07-05T05:00:00Z,QLD,3386.066382
2006-07-05T05:30:00Z,QLD,3674.82447
2006-07-05T06:00:00Z,QLD,4141.908854
2006-07-05T06:30:00Z,QLD,4527.154584
2006-07-05T07:00:00Z,QLD,4900.305484
2006-07-05T07:30:00Z,QLD,5129.72391
2006-07-05T08:00:00Z,QLD,5224.045486
2006-07-05T08:30:00Z,QLD,5138.925428
2006-07-05T09:00:00Z,QLD,5057.95806
2006-07-05T09:30:00Z,QLD,4991.618092
2006-07-05T10:00:00Z,QLD,4875.29652
2006-07-05T10:30:00Z,QLD,4818.001978
2006-07-05T11:00:00Z,QLD,4750.719342
2006-07-05T11:30:00Z,QLD,4708.391726
2006-07-05T12:00:00Z,QLD,4635.955588
2006-07-05T12:30:00Z,QLD,4581.5016
2006-07-05T13:00:00Z,QLD,4548.999232
2006-07-05T13:30:00Z,QLD,4559.413164
2006-07-05T14:00:00Z,QLD,4563.18412
2006-07-05T14:30:00Z,QLD,4518.706228
2006-07-05T15:00:00Z,QLD,4530.835248
