timestamp,temp,dewpoint_temp,wind_speed,mean_sea_level_pressure,relative_humidity,surface_solar_radiation,surface_thermal_radiation,total_cloud_cover,temp_station
2017-09-26T17:00:00Z,8.2,6.07,2.72,101184.36,0.86,0,279.83,0.37,A
2017-09-26T18:00:00Z,7.91,5.97,2.76,101142.37,0.87,0,275.96,0.43,B
2017-09-26T19:00:00Z,7.5,5.78,3.35,101053.66,0.89,0,288.69,0.12,B
2017-09-26T20:00:00Z,7.79,5.93,3,101006.99,0.88,0,281.72,0.53,A
2017-09-26T21:00:00Z,7.93,5.89,2.96,100946.27,0.87,42.86,288.39,0.84,C
2017-09-26T22:00:00Z,10.86,6.38,2.76,100866.29,0.74,203.93,296.83,1,A
2017-09-26T23:00:00Z,12,6.51,3.05,100843.16,0.69,208.32,329.99,0.99,B
2017-09-27T00:00:00Z,14.72,6.83,4.35,100576.08,0.59,298.97,333.74,0.67,B
2017-09-27T01:00:00Z,14.97,7.73,5,100350.76,0.62,334.48,337.48,0.57,C
2017-09-27T02:00:00Z,17.52,7.51,5.17,100276.66,0.52,628.14,321.83,0.74,A
2017-09-27T03:00:00Z,19.85,7.25,5.55,100157.49,0.44,706.43,320.98,0.56,C
2017-09-27T04:00:00Z,20.22,7.51,6.1,100163.72,0.44,647.31,317.61,0.26,B
2017-09-27T05:00:00Z,21.09,7.55,5.66,100124.95,0.42,577.96,318.83,0.2,C
2017-09-27T06:00:00Z,20.38,7.15,3.66,100098.29,0.42,496.6,312.54,0.42,B
2017-09-27T07:00:00Z,20.3,7.68,2.32,100072.58,0.44,217.72,338.89,0.38,A
2017-09-27T08:00:00Z,18.68,8.04,3.27,100090.04,0.5,92.42,318.5,0.39,A
2017-09-27T09:00:00Z,18.39,7.35,3.96,100189.6,0.49,2.37,339.66,0.44,B
2017-09-27T10:00:00Z,14.38,7.17,4.17,100289.47,0.62,0,324.04,0.32,C
2017-09-27T11:00:00Z,12.8,7.67,2.69,100318.04,0.71,0,307.23,0.22,C
2017-09-27T12:00:00Z,11.3,7.55,2.25,100273.51,0.78,0,299.17,0.2,C
2017-09-27T13:00:00Z,11.18,7.56,2.78,100296.25,0.78,0,291.69,0.28,C
2017-09-27T14:00:00Z,10.95,7.48,2.44,100291.87,0.79,0,299.74,0.06,A
2017-09-27T15:00:00Z,11.32,7.7,2.77,100255.14,0.78,0,299.88,0.18,C
2017-09-27T16:00:00Z,11.42,7.13,3.8,100249.22,0.75,0,310.98,0.03,A
2017-09-27T17:00:00Z,11.76,7.36,4.28,100324.67,0.74,0,287.62,0.09,A
2017-09-27T18:00:00Z,11.64,8.1,3.89,100405.24,0.79,0,286.43,0.14,A
2017-09-27T19:00:00Z,11.52,8.26,3.64,100481.83,0.8,0,300.42,0.24,C
2017-09-27T20:00:00Z,11.42,8.34,3.81,100591.04,0.81,0,282.28,0.66,C
2017-09-27T21:00:00Z,11.47,8.37,4.46,100701.85,0.81,46.64,299.36,0.72,B
2017-09-27T22:00:00Z,12.62,9.13,5.77,100774.77,0.79,129.4,336.48,0.88,C
2017-09-27T23:00:00Z,13.05,9,5.92,100872.63,0.76,231.18,337.24,0.84,B
2017-09-28T00:00:00Z,13.57,8.77,5.82,100932.81,0.73,261.41,347.08,0.9,A
2017-09-28T01:00:00Z,13.78,8.88,5.42,100950.78,0.72,354.21,344.82,0.83,B
2017-09-28T02:00:00Z,14.72,8.2,5.54,100963.35,0.65,456.91,346.39,0.9,B
2017-09-28T03:00:00Z,15.18,7.69,5.17,100981.49,0.61,335.85,352.57,0.99,A
2017-09-28T04:00:00Z,15.21,7.26,4.71,100967.92,0.59,325.71,354.12,0.97,B
2017-09-28T05:00:00Z,15.13,6.8,4.52,100982.22,0.57,321.27,353.26,0.94,B
2017-09-28T06:00:00Z,14.4,6.54,4.36,100996.44,0.59,247.33,340.21,0.95,C
2017-09-28T07:00:00Z,14.47,6.43,3.7,101075.64,0.58,118.6,338.52,0.89,C
2017-09-28T08:00:00Z,13.41,6.7,3.19,101089.27,0.64,51.64,336.59,0.71,C
2017-09-28T09:00:00Z,13.19,7.06,3.11,101194.35,0.66,2.2,336.31,0.57,A
2017-09-28T10:00:00Z,12.06,7.55,3.79,101252.96,0.74,0,322.54,0.58,B
2017-09-28T11:00:00Z,11.41,7.62,3.88,101341.86,0.77,0,309.14,0.74,C
2017-09-28T12:00:00Z,10.61,7.71,3.47,101347.12,0.82,0,315.59,0.63,B
2017-09-28T13:00:00Z,10.6,7.76,3.31,101333.35,0.83,0,327.82,0.57,B
2017-09-28T14:00:00Z,9.98,7.47,3.39,101346.2,0.84,0,295.71,0.52,A
2017-09-28T15:00:00Z,9.67,7.27,3.45,101336.41,0.85,0,293.33,0.54,A
2017-09-28T16:00:00Z,9.61,7.05,3.3,101330.85,0.84,0,291.69,0.53,B
2017-09-28T17:00:00Z,9.22,6.77,3.12,101294.17,0.85,0,286.08,0.44,C
2017-09-28T18:00:00Z,8.62,6.26,3.29,101318.68,0.85,0,281.73,0.2,B
2017-09-28T19:00:00Z,8.6,6.18,3.55,101297.27,0.85,0,283.85,0.21,B
2017-09-28T20:00:00Z,8.29,5.91,3.82,101344.13,0.85,0,272.4,0.2,B
2017-09-28T21:00:00Z,8.33,5.72,4.38,101371.08,0.84,55.07,291.8,0.21,B
2017-09-28T22:00:00Z,11.54,6.45,4.74,101423.04,0.71,204.27,284.82,0.21,A
2017-09-28T23:00:00Z,12.73,6.4,5.28,101417.16,0.65,390.03,291.26,0.21,A
2017-09-29T00:00:00Z,14.41,6.14,5.45,101381.43,0.58,563.65,294.83,0.52,C
2017-09-29T01:00:00Z,14.67,6.02,6.18,101357.69,0.56,589.08,308.94,0.7,B
2017-09-29T02:00:00Z,15.6,5.45,6.04,101231.44,0.51,569.81,312.93,0.92,A
2017-09-29T03:00:00Z,16.07,5.54,6.2,101196.62,0.5,471.57,326.11,0.95,A
2017-09-29T04:00:00Z,16.22,5.62,6.22,101141.13,0.49,486.12,328.23,0.86,C
2017-09-29T05:00:00Z,16.41,5.72,6.54,101085.92,0.49,427.11,329.27,0.6,A
2017-09-29T06:00:00Z,15.45,6.13,5.69,101062.79,0.54,307.86,320.25,0.66,A
2017-09-29T07:00:00Z,14.96,6.5,5.52,101047.49,0.57,258.85,311.01,0.59,C
2017-09-29T08:00:00Z,13.98,6.64,5.53,101094.45,0.61,86.4,314.46,0.76,A
2017-09-29T09:00:00Z,14.19,6.47,5.21,101141.46,0.6,2.66,317.43,0.56,C
2017-09-29T10:00:00Z,12.45,6.76,5.69,101128.96,0.68,0,317.79,0.48,B
2017-09-29T11:00:00Z,12.14,6.49,6.07,101146.88,0.68,0,300.68,0.39,C
2017-09-29T12:00:00Z,11.85,6.35,6.06,101123.94,0.69,0,287.99,0.29,A
2017-09-29T13:00:00Z,11.91,6.27,6.27,101067.3,0.68,0,284.74,0.31,A
2017-09-29T14:00:00Z,11.81,6.21,6.42,101046.6,0.69,0,284.76,0.19,A
2017-09-29T15:00:00Z,11.52,6.41,6.84,101050.38,0.71,0,284.27,0.17,B
2017-09-29T16:00:00Z,11.42,6.28,7.32,101043.53,0.71,0,280.07,0.35,B
2017-09-29T17:00:00Z,11.09,6.48,8.06,101071.02,0.73,0,288.5,0.42,A
2017-09-29T18:00:00Z,10.53,6.1,7.88,101144.98,0.74,0,289.66,0.26,B
2017-09-29T19:00:00Z,10.31,6.06,7.72,101228.67,0.75,0,279.04,0.33,B
2017-09-29T20:00:00Z,9.95,6.25,7.71,101348.81,0.78,0,284.46,0.31,B
2017-09-29T21:00:00Z,9.86,6.5,7.58,101504.96,0.8,52.28,284.24,0.39,B
2017-09-29T22:00:00Z,10.86,6.5,5.74,101584.27,0.74,198.14,283.45,0.35,B
2017-09-29T23:00:00Z,11.44,6.62,6.26,101702,0.72,305.64,308.53,0.5,C
2017-09-30T00:00:00Z,12.35,5.71,6.49,101787.27,0.64,501.71,284.18,0.43,B
2017-09-30T01:00:00Z,12.71,5.14,6.8,101867.89,0.6,652.86,296.39,0.52,C
2017-09-30T02:00:00Z,13.1,4.95,6.83,101917.49,0.58,528.18,318.2,0.55,C
2017-09-30T03:00:00Z,14.07,4.64,6.41,101913.11,0.53,694.05,308.51,0.71,B
2017-09-30T04:00:00Z,14.39,4.4,6.24,101930.21,0.51,659.55,304.44,0.91,B
2017-09-30T05:00:00Z,14.27,4.53,5.79,101919.61,0.52,473.5,323.88,0.92,C
2017-09-30T06:00:00Z,13.65,4.78,5.13,101937.17,0.55,253.96,328.98,0.93,C
2017-09-30T07:00:00Z,13.61,5.08,4.07,101974.54,0.56,142.71,335.98,0.6,A
2017-09-30T08:00:00Z,12.67,5.26,3.75,102017.31,0.61,85.01,325.22,0.37,C
2017-09-30T09:00:00Z,12.61,5.45,3.12,102093.7,0.62,3.63,294.19,0.38,C
2017-09-30T10:00:00Z,10.86,6,3.34,102137.72,0.72,0,288.74,0.64,C
2017-09-30T11:00:00Z,10.36,5.97,3.5,102207.84,0.74,0,284.66,0.45,C
2017-09-30T12:00:00Z,9.63,6.15,3.49,102209.11,0.79,0,279.57,0.42,C
2017-09-30T13:00:00Z,9.47,6.05,3.71,102237.25,0.79,0,278.09,0.45,B
2017-09-30T14:00:00Z,9.21,5.93,3.89,102235.34,0.8,0,279.11,0.62,C
2017-09-30T15:00:00Z,8.78,5.72,4.16,102200.76,0.81,0,288.72,0.68,B
2017-09-30T16:00:00Z,8.75,5.67,4.32,102161.65,0.81,0,288.42,0.65,C
2017-09-30T17:00:00Z,8.84,5.79,4.28,102147.06,0.81,0,286.77,0.74,C
2017-09-30T18:00:00Z,8.71,5.8,4.13,102158.09,0.82,0,298.75,0.63,C
2017-09-30T19:00:00Z,8.73,5.82,3.95,102174.51,0.82,0,304.5,0.52,A
2017-09-30T20:00:00Z,8.96,6.11,3.86,102225.42,0.82,0,303.34,0.4,A
2017-09-30T21:00:00Z,8.96,6.14,4.07,102269.16,0.82,55.71,300.11,0.45,A
2017-09-30T22:00:00Z,11.25,7.04,4.49,102322.35,0.75,194.02,297.97,0.52,C
2017-09-30T23:00:00Z,12.15,7.56,4.53,102330.5,0.74,352.93,316.53,0.44,B
2017-10-01T00:00:00Z,13.58,8.18,4.76,102334.84,0.7,491.55,303.53,0.6,A
2017-10-01T01:00:00Z,14.46,8.53,4.81,102313.99,0.68,529.85,320.21,1,A
2017-10-01T02:00:00Z,14.78,8.74,4.69,102269.85,0.67,358.74,356.84,1,A
2017-10-01T03:00:00Z,15.12,9.19,4.78,102242.31,0.68,206.71,361.2,1,C
2017-10-01T04:00:00Z,15.24,9.28,4.14,102196.79,0.68,265.79,357.51,1,A
2017-10-01T05:00:00Z,15.3,9.35,3.52,102189.44,0.68,296.66,350.85,1,A
2017-10-01T06:00:00Z,14.44,9.79,3.03,102173.35,0.74,285.21,352.97,0.96,A
2017-10-01T07:00:00Z,14.19,10.06,2.97,102233.31,0.76,108.62,357.92,1,C
2017-10-01T08:00:00Z,13.22,10.11,2.6,102290.78,0.81,39.89,363.08,1,B
2017-10-01T09:00:00Z,13.07,10.27,2.2,102343.39,0.83,1.82,350.81,1,A
2017-10-01T10:00:00Z,11.88,10.06,1.24,102402.4,0.89,0,348.04,0.93,A
2017-10-01T11:00:00Z,11.32,9.88,1.33,102423.89,0.91,0,335.44,0.9,B
2017-10-01T12:00:00Z,10.94,9.59,1.56,102442.82,0.91,0,343.55,0.89,A
2017-10-01T13:00:00Z,10.57,9.33,1.86,102451.46,0.92,0,318.53,0.86,C
2017-10-01T14:00:00Z,10.19,8.89,2.07,102455.08,0.92,0,316.66,0.71,B
2017-10-01T15:00:00Z,9.44,8.2,2.03,102436.81,0.92,0,313.31,0.61,B
2017-10-01T16:00:00Z,9.29,8.02,2.09,102397.47,0.92,0,311.41,0.39,B
2017-10-01T17:00:00Z,8.68,7.62,2.08,102387.1,0.93,0,297.56,0.29,C
2017-10-01T18:00:00Z,8.36,7.47,2.04,102359.18,0.94,0,300.87,0.23,B
2017-10-01T19:00:00Z,8.38,7.52,2.03,102399.59,0.94,0,293.61,0.42,A
2017-10-01T20:00:00Z,8.18,7.43,2.05,102457.05,0.95,0.06,296.42,0.61,C
2017-10-01T21:00:00Z,8.65,7.84,2.33,102496.19,0.95,50.28,294.46,0.68,A
2017-10-01T22:00:00Z,10.52,9.02,2.54,102533.21,0.9,191.61,304.82,0.87,A
2017-10-01T23:00:00Z,11.45,8.96,2.22,102545.22,0.85,295.6,331.1,0.91,C
2017-10-02T00:00:00Z,12.58,8.77,1.73,102529.19,0.78,414.21,338.21,0.86,C
2017-10-02T01:00:00Z,13.1,8.56,1.51,102520.4,0.74,481.04,331.28,0.84,A
2017-10-02T02:00:00Z,13.88,8.72,1.54,102457.99,0.71,522.19,336.54,0.82,B
2017-10-02T03:00:00Z,15.18,8.85,1.46,102413.89,0.66,666.15,327.85,0.8,B
2017-10-02T04:00:00Z,15.32,8.72,1.45,102306.91,0.65,566.7,325.69,0.8,C
2017-10-02T05:00:00Z,15.78,8.86,1.49,102256.88,0.63,624.75,318.96,0.79,B
2017-10-02T06:00:00Z,14.9,8.57,1.69,102198.72,0.66,461.29,295.59,0.68,B
2017-10-02T07:00:00Z,14.96,8.3,2.38,102208.07,0.64,299.64,301.88,0.48,C
2017-10-02T08:00:00Z,13.76,8.09,2.72,102260.2,0.69,124.54,300.85,0.25,B
2017-10-02T09:00:00Z,13.52,7.89,2.73,102317.21,0.69,5.49,294.84,0.13,C
2017-10-02T10:00:00Z,10.39,7.58,2.43,102383.37,0.83,0,290.85,0.12,B
2017-10-02T11:00:00Z,9.53,7.46,2.08,102400.89,0.87,0,285.37,0.05,C
2017-10-02T12:00:00Z,8.65,7.23,2.37,102371.16,0.91,0,288.55,0.03,A
2017-10-02T13:00:00Z,9.04,7.5,2.24,102366.62,0.9,0,279.98,0.05,A
2017-10-02T14:00:00Z,8.85,7.41,1.58,102325.14,0.91,0,273.13,0.02,B
2017-10-02T15:00:00Z,8.13,6.98,0.89,102254.24,0.92,0,274.87,0.03,A
2017-10-02T16:00:00Z,7.9,6.96,0.73,102247.44,0.94,0,278.15,0.08,B
2017-10-02T17:00:00Z,7.11,6.5,0.84,102183.09,0.96,0,274.41,0.6,A
2017-10-02T18:00:00Z,6.32,5.92,1.19,102180.95,0.97,0,275.78,0.97,C
2017-10-02T19:00:00Z,5.85,5.58,1.37,102189.79,0.98,0,271.69,0.99,B
2017-10-02T20:00:00Z,5.69,5.45,1.67,102209.18,0.98,0.14,275.31,0.95,C
2017-10-02T21:00:00Z,6.17,5.9,2.19,102278.09,0.98,72.75,287.29,0.98,A
2017-10-02T22:00:00Z,10.75,9.21,1.98,102259.62,0.9,252.11,293.95,0.95,A
2017-10-02T23:00:00Z,13.85,10.01,2.03,102268.2,0.78,469,285.66,0.98,A
2017-10-03T00:00:00Z,17.11,9.34,2.49,102236.03,0.6,663,287.15,0.92,C
2017-10-03T01:00:00Z,18.53,9.28,2.85,102193.54,0.55,793.54,293.52,0.75,A
2017-10-03T02:00:00Z,19.21,8.89,2.67,102135.42,0.51,863.51,298,0.87,B
2017-10-03T03:00:00Z,19.77,8.97,2.33,102086.9,0.5,865.92,304.97,0.99,C
2017-10-03T04:00:00Z,19.9,9.04,2.01,102008.59,0.5,808.33,306.72,0.98,C
2017-10-03T05:00:00Z,19.96,8.83,2.21,101957.87,0.49,687.85,313.84,0.96,B
2017-10-03T06:00:00Z,18.5,9.03,3.07,101955.15,0.54,523.33,317.36,0.96,A
2017-10-03T07:00:00Z,17.94,9.14,3.54,101966.71,0.56,337.53,312.23,0.91,B
2017-10-03T08:00:00Z,16.19,9.2,3.86,102028.52,0.63,121.86,305.92,0.72,A
2017-10-03T09:00:00Z,15.74,9.22,3.73,102119.31,0.65,6.36,312.87,0.41,C
2017-10-03T10:00:00Z,12.44,9.05,3.58,102172.24,0.8,0,303.17,0.28,A
2017-10-03T11:00:00Z,11.55,8.95,2.42,102205.1,0.84,0,306.17,0.17,A
2017-10-03T12:00:00Z,9.91,8.16,1.99,102245.8,0.89,0,290.91,0.09,A
2017-10-03T13:00:00Z,9.98,8.2,2.36,102238.18,0.89,0,286.6,0.02,A
2017-10-03T14:00:00Z,9.63,8.16,2.52,102222.59,0.91,0,286.67,0,C
2017-10-03T15:00:00Z,9.04,7.83,2.05,102219.62,0.92,0,290.36,0,B
2017-10-03T16:00:00Z,8.85,7.69,1.76,102227.65,0.92,0,289.69,0.01,B
2017-10-03T17:00:00Z,8.72,7.7,1.36,102200.33,0.93,0,287.74,0.29,B
2017-10-03T18:00:00Z,8.71,7.95,0.81,102198.13,0.95,0,283.76,0.79,C
2017-10-03T19:00:00Z,8.43,7.86,1.26,102161.11,0.96,0,311.61,0.95,A
2017-10-03T20:00:00Z,7.76,7.31,1.3,102152.22,0.97,0.24,308.05,0.93,B
2017-10-03T21:00:00Z,7.94,7.58,1.5,102169.51,0.98,56.42,315.81,0.98,A
2017-10-03T22:00:00Z,11.1,9.96,1.91,102119.83,0.93,195.39,320.04,0.92,B
2017-10-03T23:00:00Z,12.96,10.18,1.85,102095.82,0.83,432.11,308.99,0.95,A
2017-10-04T00:00:00Z,16.27,11.03,1.49,102047.81,0.71,601.59,298.31,0.95,B
2017-10-04T01:00:00Z,18.02,11.42,1.26,102011.62,0.65,775.9,302.09,0.94,B
2017-10-04T02:00:00Z,19.71,11.09,0.74,101909,0.58,843.66,310.12,0.75,A
2017-10-04T03:00:00Z,21.17,10.92,0.49,101820.19,0.52,861.87,315.13,0.2,A
2017-10-04T04:00:00Z,21.61,10.33,0.9,101753.69,0.49,758.49,322.21,0.33,C
2017-10-04T05:00:00Z,22.07,9.86,0.45,101657.65,0.46,653.33,330.43,0.23,C
2017-10-04T06:00:00Z,21.63,9.93,0.61,101648.01,0.47,491.19,341.54,0.74,B
2017-10-04T07:00:00Z,21.52,10.06,1.27,101604.49,0.48,257.83,346.5,0.63,B
2017-10-04T08:00:00Z,20.11,10.22,2.15,101579.71,0.53,101.57,338.27,0.21,C
2017-10-04T09:00:00Z,19.69,10.36,2.61,101594.5,0.55,6.79,320.84,0.77,A
2017-10-04T10:00:00Z,16.52,11.56,2.98,101610.06,0.73,0,312.34,1,A
2017-10-04T11:00:00Z,16.29,10.93,3.63,101580.57,0.71,0,328.65,1,C
2017-10-04T12:00:00Z,16.4,10.32,3.81,101503.86,0.67,0,336.81,0.96,C
2017-10-04T13:00:00Z,16.48,9.96,3.74,101472.5,0.65,0,343.29,0.99,A
2017-10-04T14:00:00Z,16.37,9.19,3.55,101415.75,0.62,0,334.7,0.99,C
2017-10-04T15:00:00Z,16.52,8.59,3.57,101344.63,0.59,0,352.55,1,A
2017-10-04T16:00:00Z,16.84,7.93,3.92,101270.89,0.56,0,337.76,0.99,B
2017-10-04T17:00:00Z,17.23,7.63,4.15,101173.74,0.53,0,351.9,1,B
2017-10-04T18:00:00Z,17.61,7.33,4.53,101187.86,0.51,0,345.56,1,C
2017-10-04T19:00:00Z,17.25,7.58,4.05,101167.96,0.53,0,356.4,1,B
2017-10-04T20:00:00Z,17.03,7.84,3.69,101231.04,0.55,0.11,356.08,1,B
2017-10-04T21:00:00Z,17.01,7.59,3.98,101353.43,0.54,20.18,356.97,1,A
2017-10-04T22:00:00Z,16.91,8.83,4.53,101337.08,0.59,58.92,358.05,1,A
2017-10-04T23:00:00Z,16.55,9.29,3.77,101338.42,0.62,91.36,356.64,0.98,C
2017-10-05T00:00:00Z,17.7,10.59,2.56,101288.47,0.63,229.09,358.32,0.66,B
2017-10-05T01:00:00Z,18.07,10.8,3.14,101249.86,0.62,348.22,353.91,0.53,A
2017-10-05T02:00:00Z,17.94,10.84,5.11,101250.89,0.63,612.24,341.75,0.47,C
2017-10-05T03:00:00Z,16.76,10.94,5.89,101297.85,0.68,566.02,347.64,0.65,B
2017-10-05T04:00:00Z,16.48,11.38,6.95,101285.42,0.72,492.66,359.17,0.47,C
2017-10-05T05:00:00Z,15.63,10.89,7.2,101362.14,0.73,391.49,335.58,0.41,C
2017-10-05T06:00:00Z,14.48,9.55,7.23,101419.09,0.72,382.09,331.02,0.7,A
2017-10-05T07:00:00Z,14.38,8.77,7.43,101526.11,0.69,266.89,323.08,0.61,B
2017-10-05T08:00:00Z,13.2,8.19,7.54,101620.15,0.72,73.76,343.04,0.54,C
2017-10-05T09:00:00Z,12.93,8.38,7.61,101722.67,0.74,4.44,326.22,0.84,A
2017-10-05T10:00:00Z,11.33,8.81,6.58,101846.9,0.84,0,352.71,0.93,A
2017-10-05T11:00:00Z,10.78,8.82,7.17,101892.99,0.88,0,352.61,0.99,C
2017-10-05T12:00:00Z,10.22,8.56,7.43,101941.54,0.89,0,350.87,1,A
2017-10-05T13:00:00Z,10.25,8.61,7.6,101990.88,0.9,0,351.32,1,C
2017-10-05T14:00:00Z,10.13,8.59,7.45,101979.37,0.9,0,352.84,1,C
2017-10-05T15:00:00Z,9.93,8.28,7.37,101976.99,0.89,0,352.92,1,C
2017-10-05T16:00:00Z,10.03,8.28,7.42,101982.29,0.89,0,353.12,1,B
2017-10-05T17:00:00Z,10.04,7.76,7.43,101966.8,0.86,0,350.41,1,C
2017-10-05T18:00:00Z,9.96,6.98,7.46,101976.96,0.82,0,345.28,1,B
2017-10-05T19:00:00Z,9.9,6.53,7.37,102031.99,0.8,0,345.36,1,B
2017-10-05T20:00:00Z,9.96,5.98,7.16,102106.53,0.76,0.14,343.54,1,A
2017-10-05T21:00:00Z,10.02,5.99,6.99,102196.54,0.76,18.43,341.64,0.96,B
2017-10-05T22:00:00Z,10.99,7.03,6.34,102274.45,0.77,90.92,343.03,0.97,C
2017-10-05T23:00:00Z,11.68,6.76,6.91,102296.78,0.72,199.72,340.23,0.97,B
2017-10-06T00:00:00Z,12.85,6.64,6.56,102307.43,0.66,375.88,335.5,1,B
2017-10-06T01:00:00Z,13.51,6.6,6.08,102383.64,0.63,461.39,333.17,0.96,A
2017-10-06T02:00:00Z,14.15,7.24,5.81,102354.2,0.63,544.73,344.14,0.92,C
2017-10-06T03:00:00Z,14.72,7.77,5.63,102352.69,0.63,536.62,341.44,0.9,C
2017-10-06T04:00:00Z,14.54,8.09,5.67,102312.26,0.65,551.26,334.54,0.93,A
2017-10-06T05:00:00Z,14.4,8.61,5.43,102303.65,0.68,446.54,346.05,0.83,B
2017-10-06T06:00:00Z,13.54,8.49,4.97,102285.86,0.71,321.98,344.67,0.92,B
2017-10-06T07:00:00Z,13.41,8.59,4.62,102305.41,0.73,157.36,345.18,0.87,C
2017-10-06T08:00:00Z,12.74,8.47,3.92,102332.12,0.75,69.53,340.46,0.94,B
2017-10-06T09:00:00Z,12.79,8.72,3.18,102373.48,0.76,4.72,337.63,0.9,C
2017-10-06T10:00:00Z,11.33,8.41,2.47,102435.2,0.82,0,323.46,0.9,B
2017-10-06T11:00:00Z,10.98,8.58,2.03,102432.55,0.85,0,309.29,0.91,A
2017-10-06T12:00:00Z,10.02,8.38,1.62,102414.18,0.9,0,298.17,1,B
2017-10-06T13:00:00Z,9.69,8.24,1.59,102399.14,0.91,0,297.2,1,A
2017-10-06T14:00:00Z,9.82,8.21,1.81,102350.87,0.9,0,286.49,1,B
2017-10-06T15:00:00Z,9.08,7.7,1.58,102326.01,0.91,0,271.2,0.98,A
2017-10-06T16:00:00Z,8.31,7.29,1.77,102272.5,0.93,0,273.8,0.49,B
2017-10-06T17:00:00Z,7.86,7.05,2.39,102196.9,0.95,0,272.46,0.17,B
2017-10-06T18:00:00Z,7.61,6.93,3.01,102135.69,0.95,0,295.61,0.1,C
2017-10-06T19:00:00Z,7.44,6.62,2.89,102114.11,0.94,0,294.63,0.24,B
2017-10-06T20:00:00Z,6.81,5.93,2.23,102103.16,0.94,0.98,293.64,0.24,B
2017-10-06T21:00:00Z,6.72,5.91,1.69,102178.73,0.95,78.29,297.34,0.3,A
2017-10-06T22:00:00Z,9.95,7.91,1.84,102182.34,0.87,236.46,301.3,0.47,C
2017-10-06T23:00:00Z,11.4,8.2,1.96,102167.33,0.81,427.95,303.46,0.51,C
2017-10-07T00:00:00Z,14.07,8.48,1.96,102078.38,0.69,652.3,295.12,0.44,C
2017-10-07T01:00:00Z,15.99,8.54,1.94,101996.37,0.61,788.8,285.13,0.78,A
2017-10-07T02:00:00Z,17.44,8.76,1.93,101925.67,0.57,856.57,298.9,0.85,A
2017-10-07T03:00:00Z,19.21,8.6,1.9,101834.51,0.5,789,317.82,0.94,C
2017-10-07T04:00:00Z,19.57,8.3,2.17,101740.16,0.48,620.86,326.33,0.89,C
2017-10-07T05:00:00Z,19.9,7.89,2.57,101668.48,0.46,380.23,342.72,0.93,A
2017-10-07T06:00:00Z,19.61,8.16,2.76,101613.64,0.48,299.33,341.89,0.94,C
2017-10-07T07:00:00Z,19.73,8.08,2.4,101596.9,0.47,242.18,333.07,0.94,C
2017-10-07T08:00:00Z,18.55,8.94,2.64,101621.17,0.54,119.68,319.27,0.97,B
2017-10-07T09:00:00Z,17.36,9.07,2.86,101564.2,0.58,7.78,321.43,0.89,C
2017-10-07T10:00:00Z,16.21,9.77,3.84,101538.29,0.66,0,313.58,0.91,C
2017-10-07T11:00:00Z,15.72,10.23,3.99,101535.69,0.7,0,333.56,1,B
2017-10-07T12:00:00Z,14.78,10.06,3.74,101457.77,0.73,0,337.97,0.99,A
2017-10-07T13:00:00Z,14.64,9.43,3.78,101438.19,0.71,0,318.04,0.83,B
2017-10-07T14:00:00Z,14.56,8.31,3.77,101354.17,0.66,0,305.56,0.15,B
2017-10-07T15:00:00Z,14.46,7.23,3.67,101313.05,0.62,0,302.34,0,B
2017-10-07T16:00:00Z,14.51,6.69,4.49,101275.37,0.59,0,308.74,0.02,B
2017-10-07T17:00:00Z,15.31,6.16,5.63,101230.35,0.54,0,321.6,0.11,A
2017-10-07T18:00:00Z,16.23,6.12,6.26,101144.5,0.51,0,311.34,0.13,C
2017-10-07T19:00:00Z,16.45,6.03,6.61,101098.66,0.5,0,309.18,0.04,B
2017-10-07T20:00:00Z,17.18,6.4,7.2,101097.2,0.49,1.39,303.9,0.02,B
2017-10-07T21:00:00Z,17.32,6.56,8.25,101156.05,0.49,100.43,303.27,0.1,B
2017-10-07T22:00:00Z,18.25,8.54,7.76,101080.13,0.53,287.04,309.69,0.27,B
2017-10-07T23:00:00Z,18.92,9.33,7.8,101048.82,0.54,440.73,328.65,0.25,C
2017-10-08T00:00:00Z,19.79,10.99,8.13,100991.31,0.57,513.04,334.64,0.12,A
2017-10-08T01:00:00Z,19.58,11.51,8.66,100923.13,0.6,391.53,362.72,0.02,A
2017-10-08T02:00:00Z,20.27,11.86,8.95,100876.41,0.58,617.85,361.79,0.01,A
2017-10-08T03:00:00Z,21.96,12.83,8.62,100862.31,0.56,748.98,349.41,0.36,C
2017-10-08T04:00:00Z,22.13,12.93,8.12,100811.32,0.56,636.93,353.21,0.37,C
2017-10-08T05:00:00Z,22.21,12.86,7.32,100752.68,0.55,669.13,348,0.36,B
2017-10-08T06:00:00Z,21.18,13.04,6.49,100724.44,0.6,330.28,380.02,0.58,B
2017-10-08T07:00:00Z,21.07,13.22,5.41,100741.77,0.61,249.48,369.82,0.86,B
2017-10-08T08:00:00Z,19.04,13.28,2.65,100829.18,0.69,78.85,374.44,0.49,C
2017-10-08T09:00:00Z,18.28,14.3,0.91,100895.67,0.78,5.99,342.72,0.43,A
2017-10-08T10:00:00Z,16.1,14.23,1.84,101014.21,0.89,0,368.3,0.67,A
2017-10-08T11:00:00Z,14.9,13.9,1.5,101021.64,0.94,0,347.13,0.74,C
2017-10-08T12:00:00Z,15.18,14.28,3.29,100994.13,0.94,0,353.58,0.79,C
2017-10-08T13:00:00Z,15.43,14.43,4.51,100939.73,0.94,0,332.03,0.65,B
